customerID,Churn,Genero,Mayor a 65 Años,Casad@,Dependientes,Tiempo de cliente,Servicio de telefonia,Multiples lineas,Servicio de Internet,Seguridad en linea,Respaldo en linea,Proteccion del dispositivo,Soporte Premium,Suscripción por cable,Streaming Peliculas,Tipo de contrato,Facturacion en linea,Forma de pago,Cuenta mensual,Cuenta total,Cuenta diaria
1699-TLDLZ,False,female,False,True,True,16,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.7,301.55,0.6566666666666666
1699-UOTXU,False,male,False,False,False,60,True,False,dsl,True,True,True,False,False,False,two year,False,electronic check,61.4,3638.25,2.0466666666666664
1702-CCFNJ,False,male,False,True,False,52,True,True,dsl,False,True,False,True,False,False,month-to-month,False,bank transfer (automatic),61.35,3169.55,2.045
1703-MGIAB,False,female,False,False,False,17,True,True,dsl,False,False,True,True,True,False,month-to-month,True,mailed check,69.0,1108.0,2.3
1704-NRWYE,True,female,True,False,False,9,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,80.85,751.65,2.695
1705-GUHPV,False,female,False,False,False,63,True,True,no,False,False,False,False,False,False,two year,False,mailed check,24.2,1618.2,0.8066666666666666
1707-HABPF,False,female,True,False,False,46,True,False,fiber optic,False,True,True,False,True,False,one year,True,bank transfer (automatic),91.3,4126.35,3.0433333333333334
1708-PBBOA,False,female,False,False,False,42,False,False,dsl,True,True,True,True,False,True,one year,True,electronic check,54.75,2348.45,1.825
1709-EJDOX,False,female,False,True,True,47,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.75,948.9,0.6583333333333333
1710-RCXUS,False,male,False,True,False,51,True,True,fiber optic,False,True,False,False,False,True,one year,True,credit card (automatic),90.35,4614.55,3.0116666666666663
1716-LSAMB,False,male,False,True,True,45,True,False,dsl,True,False,False,True,False,False,two year,False,bank transfer (automatic),54.65,2553.7,1.8216666666666665
1722-LDZJS,False,male,False,True,True,53,True,False,no,False,False,False,False,False,False,one year,False,credit card (automatic),20.2,1068.15,0.6733333333333333
1723-HKXJQ,True,male,False,False,False,42,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,101.75,4273.45,3.3916666666666666
1724-BQUHA,True,male,True,False,False,5,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,89.5,477.7,2.9833333333333334
1724-IQWNM,False,male,False,False,True,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.3,19.3,0.6433333333333333
1725-IQNIY,True,male,False,True,False,54,True,False,fiber optic,True,True,True,True,True,True,two year,False,bank transfer (automatic),109.75,6110.2,3.658333333333333
1725-MIMXW,True,male,False,False,True,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.45,19.45,0.6483333333333333
1728-BQDMA,False,female,False,False,False,2,True,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,44.45,82.7,1.4816666666666667
1728-CXQBE,False,male,True,True,False,64,True,True,fiber optic,False,True,True,False,False,True,month-to-month,True,electronic check,94.25,6081.4,3.1416666666666666
1729-VLAZJ,False,female,False,False,True,10,False,False,dsl,True,True,False,True,False,False,one year,False,mailed check,40.25,411.45,1.3416666666666666
1730-VFMWO,False,female,False,True,False,34,True,False,dsl,False,False,False,True,False,False,month-to-month,False,bank transfer (automatic),50.2,1815.3,1.6733333333333333
1730-ZMAME,False,female,True,False,False,32,True,False,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,79.5,2665.0,2.65
1731-TVIUK,True,female,False,False,False,4,True,True,fiber optic,False,True,False,True,False,True,month-to-month,True,electronic check,93.5,362.2,3.1166666666666667
1732-FEKLD,False,female,False,False,False,54,True,True,fiber optic,False,True,True,False,True,False,one year,True,bank transfer (automatic),94.75,5121.75,3.158333333333333
1732-VHUBQ,True,female,True,True,True,47,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),70.55,3309.25,2.3516666666666666
1734-ZMNTZ,False,female,False,True,True,11,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.0,300.7,0.8333333333333334
1735-XMJVH,False,male,False,True,True,8,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.35,152.6,0.645
1736-FCXMC,False,male,False,False,False,56,True,True,fiber optic,False,True,False,True,False,True,month-to-month,True,electronic check,94.45,5124.6,3.1483333333333334
1740-CSDJP,True,male,False,False,False,1,False,False,dsl,False,False,False,False,False,True,month-to-month,True,bank transfer (automatic),35.25,35.25,1.175
1741-WTPON,False,male,False,True,True,56,True,True,fiber optic,True,True,True,True,True,True,two year,False,mailed check,115.85,6567.9,3.8616666666666664
1744-JHKYS,False,female,False,True,False,34,True,True,no,False,False,False,False,False,False,month-to-month,False,electronic check,24.7,780.2,0.8233333333333334
1746-TGTWV,False,male,False,True,False,1,True,False,fiber optic,False,False,True,False,False,False,month-to-month,False,credit card (automatic),75.35,75.35,2.5116666666666663
1750-CSKKM,True,male,False,False,True,9,True,False,dsl,False,False,False,False,True,False,month-to-month,False,electronic check,55.35,449.75,1.845
1751-NCDLI,False,male,True,True,False,46,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,98.85,4564.9,3.295
1752-OZXFY,False,male,False,True,False,60,True,False,dsl,True,False,False,False,True,False,one year,True,mailed check,59.8,3561.15,1.9933333333333332
1754-GKYPY,False,male,True,True,False,22,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,bank transfer (automatic),89.75,1938.9,2.9916666666666667
1755-FZQEC,False,male,False,False,False,39,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.9,791.15,0.6633333333333333
1755-RMCXH,False,male,False,True,True,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.3,40.25,0.6766666666666666
1757-TCATG,False,male,False,True,True,35,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),20.05,746.75,0.6683333333333333
1760-CAZHT,False,male,False,False,True,25,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.8,460.2,0.6933333333333334
1761-AEZZR,True,male,False,False,False,1,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,79.55,79.55,2.6516666666666664
1763-KUAAW,False,female,True,False,False,18,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),20.35,369.6,0.6783333333333333
1763-WQFUK,False,male,False,False,False,3,True,False,dsl,False,False,False,True,False,False,month-to-month,True,mailed check,50.5,147.75,1.6833333333333333
1764-VUUMT,False,male,False,False,True,66,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.95,1269.1,0.6649999999999999
1766-GKNMI,False,male,False,False,False,29,True,True,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,84.9,2516.2,2.83
1766-UMRDB,False,male,True,False,False,34,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,credit card (automatic),69.15,2275.1,2.305
1767-CJKBA,False,male,False,False,False,66,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.1,1697.7,0.8366666666666667
1767-TGTKO,False,female,False,True,True,8,True,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,45.45,411.75,1.5150000000000001
1768-HNVGJ,False,female,True,False,False,45,True,True,dsl,True,False,False,True,False,True,month-to-month,True,electronic check,70.05,3062.45,2.335
1768-ZAIFU,True,female,True,False,False,1,False,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,25.2,25.2,0.84
1769-GRUIK,False,female,False,False,False,18,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,71.1,1247.75,2.3699999999999997
1771-OADNZ,True,male,True,True,False,29,True,True,fiber optic,False,True,True,False,False,True,month-to-month,True,electronic check,95.9,2745.2,3.1966666666666668
1775-KWJKQ,False,male,False,True,True,72,True,True,dsl,True,True,True,True,True,True,two year,False,credit card (automatic),89.85,6562.9,2.9949999999999997
1776-SPBWV,False,female,False,True,True,34,True,False,no,False,False,False,False,False,False,one year,True,bank transfer (automatic),20.1,682.1,0.67
1777-JYQPJ,False,male,False,False,False,2,False,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,24.3,38.45,0.81
1779-PWPMG,False,female,True,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,bank transfer (automatic),114.65,8333.95,3.8216666666666668
1784-BXEFA,False,female,False,False,False,10,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.55,187.35,0.685
1784-EZDKJ,False,male,False,True,False,51,True,True,fiber optic,False,True,True,False,True,True,one year,True,bank transfer (automatic),106.8,5498.8,3.56
1785-BPHTP,False,male,False,True,True,28,True,False,fiber optic,False,False,True,False,True,False,month-to-month,False,electronic check,85.45,2289.9,2.8483333333333336
1790-NESIO,False,female,False,False,False,13,True,False,no,False,False,False,False,False,False,two year,True,mailed check,20.4,261.3,0.6799999999999999
1791-PQHBB,False,female,False,False,True,2,True,False,dsl,True,False,False,False,False,True,month-to-month,True,credit card (automatic),61.2,125.95,2.04
1792-UXAFY,True,female,True,False,False,17,True,False,fiber optic,False,True,True,False,True,False,month-to-month,True,electronic check,89.15,1496.9,2.9716666666666667
1794-HBQTJ,True,female,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month-to-month,True,credit card (automatic),48.6,48.6,1.62
1794-SWWKL,False,male,False,True,True,15,True,True,dsl,False,False,True,True,False,False,month-to-month,True,bank transfer (automatic),59.65,867.1,1.9883333333333333
1796-JANOW,False,female,False,False,False,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.95,38.15,0.6649999999999999
1803-BGNBD,False,female,False,False,False,12,True,False,dsl,False,True,False,True,False,False,month-to-month,True,electronic check,54.3,654.5,1.8099999999999998
1809-DMJHQ,True,female,False,False,True,5,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,46.0,221.7,1.5333333333333334
1810-BOHSY,False,male,False,True,False,51,True,True,fiber optic,True,True,False,False,False,True,one year,True,credit card (automatic),96.4,4911.05,3.2133333333333334
1810-MVMAI,False,male,False,True,True,30,True,True,dsl,True,True,True,True,False,False,month-to-month,False,electronic check,67.6,2000.2,2.253333333333333
1813-JLKWR,False,female,False,True,True,64,True,False,no,False,False,False,False,False,False,one year,False,bank transfer (automatic),19.8,1336.65,0.66
1813-JYWTO,False,female,False,True,False,72,True,True,fiber optic,True,False,False,False,False,False,two year,False,bank transfer (automatic),80.45,5737.6,2.6816666666666666
1814-DKOLC,False,female,False,False,False,5,True,True,no,False,False,False,False,False,False,month-to-month,False,mailed check,25.45,134.75,0.8483333333333333
1814-WFGVS,False,male,False,True,True,72,False,False,dsl,True,False,True,True,True,False,two year,False,mailed check,48.9,3527.0,1.63
1816-FLZDK,False,male,False,False,False,1,False,False,dsl,False,False,False,True,False,False,month-to-month,False,mailed check,29.15,29.15,0.9716666666666666
1818-ESQMW,False,female,False,False,False,27,True,False,fiber optic,False,False,True,True,False,True,month-to-month,True,electronic check,89.2,2383.6,2.9733333333333336
1820-DJFPH,False,female,False,True,True,72,True,True,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),24.05,1709.15,0.8016666666666666
1820-TQVEV,True,male,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,69.55,69.55,2.3183333333333334
1821-BUCWY,False,male,False,False,False,30,True,False,dsl,True,False,True,False,False,False,two year,True,mailed check,55.65,1653.85,1.855
1830-GGFNM,False,male,False,True,True,65,True,True,fiber optic,True,True,True,True,False,False,two year,False,credit card (automatic),94.55,6078.75,3.1516666666666664
1830-IPXVJ,False,female,False,True,True,61,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.75,1311.6,0.6583333333333333
1832-PEUTS,False,male,False,True,True,62,True,True,fiber optic,False,False,True,False,True,False,two year,True,credit card (automatic),89.1,5411.65,2.9699999999999998
1833-TCXKK,False,male,False,True,False,45,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,bank transfer (automatic),107.75,4882.8,3.591666666666667
1833-VGRUM,True,female,True,False,False,1,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.2,74.2,2.4733333333333336
1834-ABKHQ,False,female,False,True,True,52,True,False,dsl,False,False,True,False,False,False,one year,True,bank transfer (automatic),50.95,2610.65,1.6983333333333335
1834-WULEG,False,male,False,True,True,24,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.25,439.75,0.675
1837-YQUCE,False,female,False,False,False,70,False,False,dsl,True,False,True,True,True,True,two year,True,bank transfer (automatic),58.35,4214.25,1.945
1839-FBNFR,False,female,False,True,True,39,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),19.85,854.8,0.6616666666666667
1839-UMACK,False,male,False,False,False,42,True,True,no,False,False,False,False,False,False,one year,False,electronic check,25.05,949.85,0.8350000000000001
